ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Remote_Work,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Mental_Health_Leave_Taken,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Training_Opportunities,Gender_Bias_Experienced,Discrimination_Experienced,Burnout_Symptoms,Location
38244,33,Non-Binary,Single,Support,37,78961.35,89,1.87,False,5,Both,Small,HR,4.2,7.5,False,7,2,2,7,5,4,0,11,False,False,False,Occasional,Tier-1
38245,37,Female,Single,Analyst,26,187568.14,66,1.51,True,6,None,Small,Marketing,6.5,4.9,True,10,0,7,1,2,2,10,52,True,True,False,No,Metro
38246,22,Female,Widowed,Support,19,176032.56,71,2.64,True,8,Both,Medium,HR,6.2,2.2,False,7,8,18,1,10,4,3,91,True,True,True,No,Tier-1
38247,58,Non-Binary,Married,Sales,23,177246.69,65,2.66,False,8,Physical,Medium,IT,6.6,8.5,True,0,6,19,7,8,8,10,51,True,True,False,Yes,Tier-1
38248,49,Male,Single,Developer,6,37056.59,89,2.84,True,9,Both,Small,IT,8.1,4.6,False,6,5,30,1,10,2,0,21,False,False,False,Yes,Metro
38249,44,Non-Binary,Married,HR,13,76729.29,58,2.75,True,6,Both,Small,Finance,9.0,8.8,False,9,9,19,9,9,7,4,73,True,True,False,Yes,Tier-1
38250,21,Non-Binary,Widowed,Analyst,3,105112.35,59,2.6,True,3,Physical,Small,Sales,7.0,9.1,True,2,2,1,8,3,9,1,13,True,False,True,No,Tier-3
38251,58,Female,Divorced,Analyst,16,152562.11,66,0.42,False,0,Physical,Medium,Sales,4.5,3.3,True,4,3,30,4,5,9,0,78,True,False,True,No,Tier-3
38252,65,Female,Single,HR,32,92151.99,81,0.82,False,10,Mental,Large,IT,7.8,8.7,False,7,5,30,4,7,1,2,60,True,False,True,Yes,Metro
38253,24,Male,Widowed,Sales,23,185969.3,48,2.83,True,1,None,Small,Marketing,4.7,9.6,True,9,9,18,0,10,1,6,3,False,True,True,No,Tier-2
38254,63,Non-Binary,Widowed,Manager,12,56284.83,82,2.5,False,0,Mental,Medium,Sales,4.3,3.9,True,6,10,29,10,3,2,6,97,False,True,True,Occasional,Tier-3
38255,31,Male,Widowed,HR,23,51305.42,52,2.19,False,9,Both,Large,Sales,7.4,0.5,True,9,4,28,9,1,0,2,28,True,False,True,No,Metro
38256,56,Non-Binary,Married,Analyst,12,97915.78,57,2.82,True,2,Both,Small,HR,5.5,5.2,False,7,9,12,1,4,5,3,83,False,True,False,No,Tier-1
38257,41,Male,Married,Support,25,101656.83,40,1.33,False,2,Physical,Small,Marketing,5.2,7.4,True,9,10,25,4,6,4,8,36,True,True,False,Yes,Tier-1
38258,65,Non-Binary,Widowed,Sales,9,33681.59,77,3.0,True,9,None,Large,Marketing,7.4,4.7,True,0,9,3,3,7,6,8,89,False,False,True,No,Tier-1
38259,35,Male,Widowed,HR,40,70969.88,77,0.31,True,6,Physical,Large,HR,7.4,2.2,False,2,4,18,4,1,3,9,25,False,False,False,Occasional,Metro
38260,55,Non-Binary,Single,Manager,19,128742.8,36,1.05,True,10,Both,Medium,HR,7.8,5.5,False,9,10,29,3,8,7,0,38,False,False,False,Occasional,Tier-1
38261,56,Female,Single,Sales,24,79425.55,51,2.1,True,9,Physical,Large,Finance,6.6,3.4,True,2,0,26,3,1,3,9,30,False,True,True,Yes,Tier-1
38262,57,Non-Binary,Married,Support,34,78286.89,44,2.03,False,2,Physical,Medium,Marketing,5.9,2.5,False,8,7,19,9,0,0,4,95,True,True,False,Yes,Tier-2
38263,18,Non-Binary,Widowed,Support,13,174484.14,86,1.42,True,5,None,Medium,Admin,4.2,2.4,False,5,10,12,6,7,4,4,78,True,True,True,Occasional,Tier-2
38264,34,Female,Married,Support,15,38271.26,36,2.96,True,6,Both,Medium,HR,4.7,1.8,False,6,8,8,0,5,2,3,47,False,False,False,Yes,Tier-3
38265,43,Non-Binary,Widowed,Developer,39,112130.37,38,0.93,True,10,Both,Small,Sales,4.7,3.7,False,2,7,23,2,0,1,0,35,True,False,True,No,Tier-2
38266,39,Male,Divorced,Developer,15,174284.16,81,0.67,True,5,None,Large,Finance,8.7,3.1,True,1,9,12,8,3,0,0,65,False,True,False,Occasional,Tier-2
38267,56,Non-Binary,Divorced,Manager,8,22029.65,39,2.84,True,4,Mental,Medium,IT,4.1,0.8,True,3,1,3,4,6,4,8,41,True,True,False,Occasional,Tier-3
38268,35,Male,Divorced,HR,23,125613.36,75,2.45,False,6,Mental,Small,Finance,8.6,8.3,True,7,2,14,2,4,8,10,27,False,True,True,Occasional,Tier-3
38269,55,Female,Single,Sales,19,97076.25,66,0.09,True,2,Both,Medium,HR,8.1,5.2,True,10,5,9,6,0,9,3,96,False,True,False,No,Tier-1
38270,45,Male,Widowed,Analyst,28,60840.66,87,0.39,True,10,Both,Small,IT,7.2,4.0,True,6,8,18,5,5,0,10,31,True,True,True,No,Metro
38271,38,Female,Widowed,Manager,38,55158.07,79,1.2,True,7,Physical,Large,Finance,4.9,5.7,False,5,2,29,7,1,8,4,98,True,True,True,Occasional,Metro
38272,55,Male,Single,Analyst,35,78314.51,89,2.79,True,7,Both,Medium,Finance,6.6,5.6,True,0,9,7,7,2,3,7,19,False,False,True,No,Tier-1
38273,50,Female,Divorced,Developer,32,71458.15,45,2.51,False,10,Mental,Large,HR,7.6,3.4,True,10,0,12,8,2,4,10,85,True,True,False,Yes,Tier-3
38274,47,Non-Binary,Single,HR,15,183128.87,44,1.62,False,6,Physical,Large,Finance,7.9,0.5,False,4,4,30,9,8,2,5,73,False,False,False,No,Tier-2
38275,59,Male,Widowed,Manager,36,70033.41,65,1.56,False,6,Physical,Large,HR,4.1,0.9,False,4,0,26,8,6,7,10,33,False,False,False,No,Tier-3
38276,25,Female,Single,Analyst,10,170539.19,50,0.8,False,1,Both,Large,Marketing,7.9,6.8,False,4,10,5,2,7,1,5,80,True,True,True,Yes,Tier-2
38277,47,Non-Binary,Single,Developer,39,167529.85,77,1.38,True,5,None,Small,Finance,4.6,0.7,False,6,2,27,7,2,7,2,67,False,True,True,Yes,Tier-1
38278,56,Non-Binary,Single,Manager,14,40695.58,89,1.59,False,1,Both,Small,HR,5.1,3.2,True,9,0,24,4,10,6,9,27,True,True,True,No,Tier-3
38279,26,Female,Divorced,Analyst,3,46403.98,46,1.05,False,2,Physical,Small,Marketing,7.1,7.6,False,9,1,28,10,7,9,8,78,True,False,False,No,Tier-1
38280,50,Female,Single,HR,25,128165.89,58,0.93,False,8,Both,Medium,HR,4.3,8.5,False,2,10,5,1,8,5,1,53,True,False,True,Occasional,Metro
38281,60,Male,Divorced,Manager,40,83057.73,37,2.22,True,9,Both,Large,Sales,6.9,7.9,False,10,10,10,2,9,4,2,13,True,True,True,No,Tier-1
38282,46,Female,Divorced,Developer,24,23224.37,82,0.54,False,0,Both,Small,Admin,5.1,0.2,False,8,9,19,6,1,10,3,55,False,True,True,Occasional,Tier-2
38283,48,Non-Binary,Single,Manager,21,189642.12,57,1.55,False,5,Both,Small,Finance,4.3,7.5,False,2,2,2,3,3,4,6,43,False,False,False,No,Metro
38284,20,Female,Single,Manager,1,85344.14,79,2.14,False,8,Both,Medium,Sales,8.2,5.9,True,0,10,10,7,8,1,8,46,False,True,False,No,Tier-2
38285,55,Male,Divorced,HR,15,143110.75,54,2.38,True,10,Physical,Large,Admin,5.5,5.4,False,4,6,12,1,0,1,7,3,True,True,True,No,Tier-3
38286,28,Male,Single,Support,33,26737.52,66,0.24,True,7,Mental,Medium,Admin,7.4,2.1,False,8,2,10,8,4,4,0,16,True,False,True,No,Tier-1
38287,22,Male,Widowed,Manager,13,115948.78,85,2.63,True,2,Physical,Small,HR,6.4,3.7,False,6,8,30,5,10,8,10,14,False,True,True,Yes,Tier-3
38288,48,Male,Divorced,Developer,26,166342.86,57,0.15,False,5,Physical,Medium,IT,7.6,10.0,True,1,1,27,7,1,8,0,57,False,True,False,Yes,Metro
38289,37,Male,Married,Manager,8,140711.63,74,2.71,False,10,Physical,Large,Finance,5.2,1.7,False,5,5,20,5,4,0,10,8,False,True,False,Occasional,Tier-2
38290,21,Male,Married,Sales,40,173834.2,85,1.07,True,8,Mental,Medium,IT,5.7,6.6,True,10,7,12,4,1,1,10,67,True,True,False,No,Tier-2
38291,25,Female,Divorced,Support,25,172874.79,66,2.5,True,10,None,Small,Finance,4.2,2.1,False,5,6,4,7,4,0,7,62,False,True,False,Occasional,Metro
38292,59,Male,Married,Analyst,12,146940.05,35,2.28,True,3,Physical,Small,Marketing,5.1,1.7,False,0,3,8,4,10,8,3,26,True,True,False,No,Tier-1
38293,52,Female,Widowed,Analyst,21,96573.68,61,2.95,True,5,None,Medium,Sales,5.8,5.8,False,2,6,24,0,5,10,3,74,True,True,False,Occasional,Metro
38294,30,Female,Divorced,Sales,20,106421.32,68,0.75,True,10,Mental,Medium,Admin,6.4,7.4,False,2,2,23,7,3,9,5,33,True,False,True,Yes,Tier-2
38295,22,Non-Binary,Divorced,Manager,0,147667.31,40,1.54,True,5,None,Medium,HR,6.1,3.1,True,3,4,17,2,8,8,0,10,True,True,True,Occasional,Tier-2
38296,57,Female,Single,HR,34,183259.3,42,2.66,True,5,Mental,Medium,Admin,8.4,9.5,True,6,2,19,10,0,10,8,6,True,False,False,Occasional,Tier-2
38297,36,Female,Widowed,Sales,7,127341.93,62,2.27,True,8,None,Small,Marketing,6.8,2.1,True,3,7,24,6,1,7,5,60,False,False,False,No,Tier-3
38298,35,Female,Married,Sales,35,149025.68,79,1.42,False,2,Both,Medium,Sales,8.5,5.2,False,8,5,28,1,8,6,1,24,True,True,True,Yes,Tier-3
38299,50,Male,Married,Support,37,169914.0,70,1.92,False,5,None,Medium,Admin,6.3,8.2,True,4,0,11,2,4,10,2,100,True,False,False,Yes,Tier-3
38300,21,Female,Single,Analyst,10,35656.41,38,2.24,False,9,Mental,Medium,Sales,7.6,3.7,False,5,4,21,9,5,7,7,75,True,False,True,Occasional,Tier-2
38301,35,Non-Binary,Divorced,Analyst,2,95621.79,86,1.87,True,1,Both,Medium,Finance,6.9,8.6,True,7,5,30,10,3,6,0,69,False,True,False,Occasional,Tier-1
38302,63,Female,Widowed,Analyst,26,130262.74,65,2.8,True,2,None,Medium,Marketing,4.9,7.7,False,4,6,6,10,9,6,0,52,False,False,True,Occasional,Tier-2
38303,41,Male,Widowed,Manager,20,153885.58,48,2.22,False,5,Mental,Large,Sales,5.7,6.7,False,2,5,9,0,1,6,3,96,False,False,True,Occasional,Metro
38304,60,Female,Single,Support,28,184258.81,68,2.36,True,4,None,Medium,Marketing,7.1,0.4,False,4,6,9,10,4,4,9,30,True,True,True,Yes,Tier-3
38305,46,Male,Married,Analyst,34,72250.04,70,1.54,True,5,None,Small,IT,7.4,1.7,True,5,4,27,7,6,8,2,81,True,False,False,Occasional,Tier-1
38306,48,Male,Divorced,Sales,18,119229.01,81,0.58,True,1,Mental,Large,IT,8.7,0.6,False,3,3,24,6,9,0,4,80,False,True,True,Yes,Tier-3
38307,45,Male,Widowed,Support,10,190073.34,38,0.83,True,0,Mental,Small,Finance,5.3,5.9,True,6,6,16,4,10,10,1,20,False,False,False,No,Tier-2
38308,26,Female,Divorced,Developer,22,123819.18,46,0.25,False,3,Both,Large,Finance,4.5,6.1,False,1,3,15,0,2,5,0,38,True,False,False,Yes,Metro
38309,62,Female,Single,HR,39,98680.58,58,2.67,False,8,Mental,Small,Finance,6.0,6.1,False,4,8,4,9,6,2,8,37,True,True,True,Yes,Metro
38310,43,Female,Divorced,Manager,23,103481.41,50,1.28,True,3,Both,Small,HR,6.2,3.6,False,10,7,4,4,2,4,9,53,True,True,True,Occasional,Tier-3
38311,64,Non-Binary,Married,Manager,21,194392.96,66,2.94,False,9,Physical,Large,IT,6.5,1.3,False,0,8,26,1,0,10,5,22,True,False,True,Occasional,Metro
38312,19,Non-Binary,Widowed,Analyst,23,68924.9,85,1.66,False,0,None,Large,IT,8.4,9.0,True,8,2,21,1,0,10,4,93,True,True,True,Yes,Tier-1
38313,23,Male,Widowed,Manager,5,31980.43,42,0.63,False,4,Mental,Medium,HR,5.1,6.6,False,8,6,14,3,6,0,2,41,True,False,False,No,Tier-1
38314,46,Non-Binary,Married,Developer,37,35265.39,81,2.27,False,8,Both,Small,Finance,8.0,7.2,True,5,7,27,7,6,5,7,52,True,False,True,No,Tier-1
38315,43,Female,Married,Sales,5,100750.31,83,0.29,True,10,Both,Medium,Marketing,4.5,7.8,False,1,0,2,6,3,10,3,34,False,False,False,Yes,Tier-2
38316,45,Female,Divorced,Sales,40,71785.81,41,2.75,True,3,Both,Small,Sales,6.6,5.0,False,8,7,15,2,4,8,0,65,False,True,True,Yes,Tier-2
38317,24,Female,Single,Manager,14,171598.65,49,0.72,False,7,None,Large,Admin,6.6,3.2,True,2,5,16,5,7,4,10,27,False,False,True,No,Tier-1
38318,51,Non-Binary,Widowed,Analyst,3,196470.15,41,2.45,False,6,None,Small,Admin,7.3,4.4,False,4,8,27,3,7,9,6,61,True,True,False,No,Tier-2
38319,62,Male,Married,Support,12,129255.97,38,0.41,True,0,Both,Large,IT,4.4,6.5,True,7,5,2,6,4,9,10,32,False,True,True,Yes,Tier-2
38320,27,Non-Binary,Divorced,Manager,7,196986.29,56,0.42,False,6,Both,Small,HR,6.9,4.2,False,9,10,27,1,6,2,7,35,False,True,True,No,Tier-3
38321,65,Male,Widowed,Manager,15,79679.65,76,0.23,True,10,Mental,Medium,IT,8.7,3.7,True,3,1,7,6,9,9,10,64,False,True,True,Occasional,Tier-1
38322,58,Female,Single,HR,30,141075.47,80,0.24,True,10,Physical,Medium,HR,4.9,5.9,True,10,10,22,9,0,2,9,73,True,True,False,Occasional,Tier-2
38323,57,Male,Divorced,HR,25,166767.97,61,0.68,False,10,Mental,Small,HR,7.8,8.2,True,8,7,28,10,6,9,9,73,False,True,False,Yes,Tier-1
38324,64,Non-Binary,Married,Support,32,154845.07,43,2.26,True,10,Physical,Medium,Admin,6.5,2.7,True,0,8,29,4,5,0,1,11,True,True,False,Occasional,Metro
38325,39,Non-Binary,Widowed,Sales,37,98809.11,68,2.85,False,3,Both,Medium,HR,5.6,5.8,False,10,9,17,0,6,9,1,79,False,False,True,Occasional,Metro
38326,44,Non-Binary,Divorced,Analyst,35,74050.35,75,2.05,True,6,None,Small,HR,7.3,7.2,True,4,10,22,7,6,5,5,68,True,True,True,Yes,Tier-3
38327,56,Female,Married,Sales,10,39248.52,51,2.29,False,5,Physical,Medium,Admin,6.3,2.9,False,8,7,23,7,2,0,9,96,False,False,True,No,Metro
38328,39,Female,Married,Manager,24,62417.93,49,0.0,False,5,Physical,Small,Marketing,6.1,6.1,False,7,4,21,6,7,8,2,46,False,True,True,Yes,Tier-2
38329,36,Non-Binary,Married,Support,19,118105.73,67,0.31,False,8,Physical,Medium,Marketing,6.1,9.1,False,2,0,16,1,1,10,6,14,False,True,False,Occasional,Tier-2
38330,53,Female,Widowed,Sales,28,70429.34,72,2.31,False,9,None,Large,Finance,8.7,1.1,True,1,9,25,0,9,2,6,29,True,False,False,Occasional,Metro
38331,26,Non-Binary,Married,HR,15,30132.79,68,2.51,False,7,Physical,Medium,Admin,8.7,3.1,False,8,9,22,4,6,3,9,88,True,False,False,Occasional,Metro
38332,36,Male,Divorced,Developer,7,37828.81,43,0.84,False,0,Mental,Medium,Finance,6.1,7.8,True,7,1,21,6,3,9,0,40,False,False,True,Yes,Tier-1
38333,19,Male,Widowed,Support,10,85580.72,36,0.0,True,2,None,Medium,Marketing,6.0,7.3,False,6,3,12,3,4,9,10,85,False,False,True,Occasional,Metro
38334,45,Female,Divorced,Developer,5,178802.96,53,1.38,False,8,None,Large,Admin,9.0,6.0,False,7,4,6,1,8,6,9,3,True,True,False,No,Tier-3
38335,56,Female,Single,Manager,39,112354.16,58,2.2,True,3,None,Small,IT,6.1,4.0,True,10,3,25,1,3,10,8,54,False,True,True,Yes,Metro
38336,39,Female,Single,Manager,31,149186.31,63,0.06,False,4,None,Medium,HR,7.2,4.9,True,6,0,30,5,2,6,4,61,False,True,False,Occasional,Tier-2
38337,23,Female,Single,Manager,6,118818.08,78,2.8,True,6,Mental,Small,IT,7.8,2.6,True,9,6,7,0,8,6,0,68,False,True,True,No,Tier-3
38338,64,Male,Single,Sales,35,178924.92,83,0.37,False,5,Mental,Small,HR,8.5,3.6,True,7,2,26,6,10,1,9,66,False,True,True,Yes,Tier-2
38339,24,Non-Binary,Married,Support,22,70957.66,52,1.85,False,3,Mental,Large,Sales,6.7,1.0,True,4,2,5,6,7,5,4,21,False,True,True,No,Tier-3
38340,23,Non-Binary,Widowed,Support,26,187678.67,52,2.14,True,10,None,Small,HR,7.3,7.3,True,8,4,10,0,3,5,6,71,False,True,False,Yes,Metro
38341,50,Female,Married,Sales,25,38479.68,61,2.31,False,2,Both,Medium,HR,8.7,6.3,True,3,4,15,6,7,7,1,38,True,True,True,Yes,Metro
38342,31,Non-Binary,Divorced,HR,15,174049.46,39,1.04,False,4,None,Medium,Admin,4.2,7.6,True,0,4,22,3,1,4,0,91,False,False,True,Yes,Metro
38343,18,Female,Divorced,Sales,7,77461.06,53,1.68,True,1,Mental,Medium,Admin,6.7,1.5,True,7,5,14,1,6,7,7,18,False,False,True,Occasional,Tier-3
38344,42,Non-Binary,Single,HR,28,187669.81,85,0.97,False,6,Mental,Medium,Finance,7.3,6.5,True,8,10,6,7,7,7,7,49,False,True,False,Yes,Tier-2
38345,23,Female,Divorced,Developer,38,84462.39,85,2.96,False,4,None,Large,Admin,4.0,4.5,False,1,1,15,6,5,8,0,3,False,False,False,Occasional,Tier-1
38346,45,Female,Divorced,Sales,23,116629.61,49,2.82,False,3,Both,Small,Finance,7.9,6.3,False,6,4,28,1,2,6,2,65,True,False,True,Yes,Metro
38347,35,Non-Binary,Widowed,HR,19,133686.24,88,2.08,False,8,None,Large,HR,8.3,7.4,True,7,9,7,2,6,6,10,41,False,False,True,No,Metro
38348,44,Female,Divorced,Manager,26,155030.59,52,0.74,True,2,None,Medium,Marketing,7.9,9.4,True,0,10,1,2,1,4,3,62,True,True,True,No,Tier-2
38349,19,Non-Binary,Married,Developer,20,57313.11,75,0.98,True,9,Physical,Large,Marketing,4.4,8.3,True,4,6,3,4,9,0,2,12,True,False,False,Occasional,Metro
38350,57,Male,Single,HR,6,144697.09,61,0.33,True,2,Physical,Small,Admin,4.5,9.9,False,7,9,5,6,4,0,10,75,False,True,False,Occasional,Tier-2
38351,38,Female,Single,Support,20,101934.99,62,1.6,True,2,Physical,Small,Finance,7.6,9.4,False,1,4,13,9,8,9,5,16,True,False,False,Yes,Tier-3
38352,40,Female,Divorced,Support,2,57507.31,71,2.06,True,1,None,Large,Marketing,9.0,6.9,False,1,2,8,2,4,5,2,51,True,False,False,No,Tier-1
38353,19,Male,Divorced,HR,19,189481.64,66,1.21,True,3,Physical,Medium,Finance,4.5,6.8,False,6,6,2,1,4,3,2,42,False,True,True,Yes,Tier-2
38354,33,Female,Married,HR,13,163792.84,80,2.32,True,6,None,Medium,Sales,7.2,9.2,True,8,3,30,1,2,3,8,38,False,False,True,No,Tier-2
38355,21,Male,Married,Developer,37,90999.15,55,2.37,False,1,None,Medium,Marketing,8.3,5.6,True,8,7,6,5,6,5,6,29,False,True,True,Yes,Tier-2
38356,51,Non-Binary,Divorced,Analyst,20,114242.09,52,0.01,False,8,Both,Medium,Marketing,6.0,3.0,False,10,0,16,7,1,2,4,38,False,True,False,Occasional,Tier-1
38357,22,Male,Married,Sales,10,136968.23,67,0.93,True,5,Both,Medium,HR,8.1,4.0,False,7,1,28,6,5,7,1,70,True,False,True,No,Tier-3
38358,51,Non-Binary,Widowed,Developer,0,65435.56,87,2.4,True,5,Mental,Small,Finance,6.9,7.3,False,3,3,28,5,4,5,1,76,True,True,False,Occasional,Metro
38359,39,Male,Married,Support,15,68437.73,37,0.41,False,8,Both,Medium,Finance,7.8,1.2,True,1,0,21,6,2,6,4,52,True,False,False,Occasional,Tier-3
38360,63,Male,Divorced,Manager,11,79782.28,56,2.22,False,3,Physical,Large,Finance,7.1,6.2,False,3,5,15,1,6,7,2,30,False,False,True,Yes,Tier-2
38361,37,Male,Divorced,Developer,11,25447.66,39,0.85,False,7,Both,Medium,Sales,5.5,3.9,True,3,1,6,1,6,7,10,28,True,True,True,Yes,Tier-1
38362,56,Female,Married,Support,9,181156.68,50,1.1,True,10,Mental,Small,Admin,6.4,1.6,True,9,2,27,3,5,8,3,35,True,False,True,No,Tier-2
38363,64,Female,Widowed,Support,10,187176.19,88,0.08,True,3,Mental,Medium,HR,4.6,7.9,True,7,8,12,6,5,5,7,95,True,True,False,Yes,Tier-3
38364,30,Female,Widowed,Manager,35,28568.14,46,2.43,True,3,Mental,Large,IT,5.0,1.0,False,3,5,19,3,5,9,6,40,False,True,True,No,Metro
38365,61,Female,Divorced,Developer,37,155109.64,59,0.56,False,5,Mental,Small,IT,4.6,9.8,True,8,0,17,2,6,9,1,10,False,True,True,No,Tier-1
38366,51,Non-Binary,Single,Manager,31,179727.15,51,0.76,True,3,Physical,Medium,Finance,6.5,8.2,True,5,9,20,2,2,6,7,82,True,False,False,No,Tier-2
38367,61,Male,Married,HR,28,100389.08,59,2.6,False,0,Both,Small,Finance,5.1,7.7,False,5,1,23,10,8,1,3,92,True,True,False,No,Tier-3
38368,23,Non-Binary,Married,Analyst,24,23402.42,54,1.14,True,10,Mental,Small,Finance,5.3,9.4,False,1,10,18,3,8,2,10,37,False,True,False,Occasional,Tier-2
38369,46,Male,Married,Support,21,181632.06,47,2.48,False,8,Both,Small,Finance,6.1,1.2,False,8,9,26,5,4,2,7,94,False,True,True,No,Tier-3
38370,50,Male,Widowed,Sales,15,99315.91,41,2.05,True,3,Physical,Medium,Finance,4.9,3.4,False,9,0,2,2,1,7,1,84,True,False,False,No,Metro
38371,18,Non-Binary,Single,Analyst,3,30518.21,78,0.76,False,10,Mental,Medium,HR,8.6,0.3,False,8,4,11,5,7,3,7,77,False,True,True,Occasional,Tier-1
38372,64,Male,Married,Developer,16,157832.18,65,0.64,True,9,Mental,Small,HR,8.0,3.0,True,4,6,20,9,5,8,1,34,False,True,False,Occasional,Tier-3
38373,65,Female,Divorced,Sales,40,144179.47,85,0.85,False,6,Both,Medium,Finance,7.7,9.1,False,6,3,10,9,0,1,10,27,True,True,False,Occasional,Tier-1
38374,24,Female,Widowed,Analyst,16,138137.26,60,2.76,False,5,Physical,Large,IT,4.7,8.7,True,4,3,8,1,3,3,9,80,False,True,False,Yes,Tier-3
38375,39,Non-Binary,Single,Sales,30,75742.02,68,1.79,True,6,Mental,Medium,HR,7.8,2.5,False,2,10,20,10,1,6,6,78,False,True,False,Yes,Tier-3
38376,49,Non-Binary,Single,HR,7,116065.27,50,2.75,True,8,Mental,Small,HR,7.4,8.3,True,5,3,8,4,8,5,7,79,True,True,True,No,Metro
38377,31,Non-Binary,Widowed,Analyst,12,31355.49,86,2.94,False,0,None,Large,HR,5.0,2.7,True,6,4,17,4,10,7,9,9,True,True,False,Occasional,Tier-2
38378,41,Female,Single,Sales,26,173503.23,41,1.21,False,8,Physical,Medium,Admin,6.1,7.3,True,4,4,28,7,5,0,4,1,True,False,True,No,Tier-1
38379,36,Male,Widowed,Sales,39,124472.71,38,1.39,True,3,Both,Large,Sales,7.7,2.7,True,0,8,22,4,2,0,4,47,True,True,False,No,Metro
38380,44,Non-Binary,Single,Sales,39,75115.58,60,2.24,False,10,Both,Medium,IT,5.2,4.2,True,10,1,24,3,8,5,4,7,False,True,False,No,Tier-1
38381,40,Male,Divorced,Sales,23,80619.87,45,1.57,False,5,Both,Medium,Admin,7.8,7.5,True,1,7,2,0,3,7,1,45,True,False,True,No,Tier-2
38382,62,Male,Single,Manager,31,94311.04,50,2.59,False,0,Mental,Small,HR,7.6,1.8,True,1,1,1,5,10,6,10,54,False,False,True,Occasional,Metro
38383,38,Non-Binary,Married,Manager,16,53185.72,60,0.63,True,10,Mental,Small,IT,5.7,2.1,True,8,5,28,2,5,4,2,100,False,True,True,Occasional,Tier-3
38384,61,Non-Binary,Single,Manager,28,130577.75,43,0.27,False,5,Both,Medium,Finance,6.2,2.3,True,0,8,21,2,3,7,4,91,True,True,False,Yes,Tier-3
38385,46,Female,Widowed,HR,13,189275.66,57,2.96,True,8,None,Large,Sales,6.3,6.2,False,5,5,8,5,5,8,6,2,True,False,True,Occasional,Tier-1
38386,18,Non-Binary,Widowed,HR,29,190941.24,59,1.94,True,8,Both,Medium,HR,8.6,0.1,True,3,10,1,9,4,0,2,10,True,False,True,Occasional,Tier-3
38387,48,Female,Single,Analyst,36,43421.72,65,2.78,False,2,Both,Medium,IT,6.3,6.7,True,9,5,11,2,2,9,9,45,True,False,False,No,Tier-3
38388,44,Female,Single,Manager,36,74123.95,87,0.31,True,7,Physical,Small,Finance,5.3,4.9,True,2,2,18,7,7,8,10,81,True,True,False,Occasional,Tier-3
38389,61,Male,Single,Analyst,25,169511.17,64,0.86,True,1,Mental,Large,Finance,5.4,1.9,False,6,9,14,1,4,10,10,2,True,True,True,No,Metro
38390,53,Female,Married,Sales,7,160424.19,56,1.18,True,2,Mental,Medium,Marketing,8.0,9.8,False,5,4,16,2,1,3,10,86,False,True,False,No,Tier-3
38391,44,Male,Married,Developer,15,97341.59,50,1.27,False,8,Both,Large,Marketing,5.7,0.5,False,1,4,19,1,3,5,4,57,True,False,False,Occasional,Tier-1
38392,32,Female,Single,Support,1,100254.5,61,1.15,False,7,Both,Medium,HR,8.9,4.2,True,5,2,28,6,1,9,0,71,True,True,True,Occasional,Tier-2
38393,42,Non-Binary,Single,Sales,24,127084.88,58,2.76,True,4,Both,Large,Marketing,6.7,3.6,True,3,1,22,1,1,7,8,69,True,True,True,Occasional,Tier-1
38394,65,Male,Married,Support,10,55814.16,48,2.94,True,5,Mental,Medium,Admin,5.9,2.6,False,1,1,5,8,6,6,6,31,True,True,False,No,Tier-3
38395,32,Non-Binary,Single,Support,11,150262.55,43,0.44,True,9,Physical,Small,Sales,8.5,7.3,False,7,2,25,9,2,10,9,25,False,False,True,Yes,Metro
38396,57,Male,Married,Analyst,23,117797.1,54,2.02,False,1,Mental,Large,Sales,4.1,4.3,True,4,4,16,6,4,4,10,58,False,False,True,No,Tier-1
38397,36,Female,Divorced,Developer,20,51171.87,89,1.34,False,5,None,Small,Finance,4.6,3.5,True,10,3,8,1,2,4,3,33,False,False,False,No,Tier-1
38398,64,Male,Widowed,Support,17,152547.08,62,0.99,False,9,Physical,Small,Marketing,4.0,7.9,False,1,8,3,2,9,2,3,28,True,True,True,Yes,Metro
38399,28,Non-Binary,Divorced,HR,12,174530.4,49,2.68,True,6,None,Medium,Marketing,6.5,0.2,False,10,0,15,9,1,3,0,89,False,False,True,Occasional,Tier-2
38400,58,Male,Widowed,Developer,31,31736.48,50,0.27,False,8,Both,Small,Marketing,8.2,9.5,True,0,3,13,1,2,3,10,23,False,True,True,Yes,Tier-2
38401,50,Non-Binary,Single,Support,16,129654.67,68,1.3,True,7,Both,Small,Marketing,8.8,1.1,False,3,2,7,4,6,1,6,10,True,False,False,Yes,Tier-1
38402,58,Male,Divorced,Sales,2,83041.57,79,0.82,True,5,Both,Small,HR,4.6,4.3,False,9,1,20,6,2,7,10,22,False,False,False,Occasional,Tier-1
38403,40,Female,Widowed,Analyst,26,146247.27,51,2.3,False,10,None,Large,IT,6.2,7.7,False,6,2,12,9,3,7,2,72,False,False,True,Yes,Tier-1
